"order_timestamp","user_id","order_number","total_item_amount","total_shipping_fee","total_point_spent"
"2019-06-23 22:21:12.534",9221,"34527069216516324",21000,2500,3000
"2019-06-23 22:24:02.703",5937,"70724269216510984",1500,2500,4000
"2019-06-23 22:24:42.33",6683,"43328269216512596",22000,2500,4000
"2019-06-23 22:25:08.013",9802,"71080369216518787",5500,2500,4000
"2019-06-23 22:30:49.782",4626,"58794669216515156",8900,2500,4000
"2019-06-23 22:31:26.195",1012,"69168669216516296",26400,5000,3000
"2019-06-23 22:33:15.902",7062,"30959769216516223",31800,2500,1000
"2019-06-23 22:34:45.586",1851,"78558869216516540",20000,2500,4000
"2019-06-23 22:36:09.581",3764,"38596969216515646",28000,2500,4000
"2019-06-23 22:37:37.62",10323,"12675079216512305",29900,2500,3000
"2019-06-23 22:37:39.521",2277,"22595079216516080",9400,2500,4000
"2019-06-23 22:38:31.038",11911,"24011179216510120",19900,2500,4000
"2019-06-23 22:47:30.333",6808,"63305679216511574",70300,0,4000
"2019-06-23 22:48:17.304",396,"70379679216515053",8500,2500,4000
"2019-06-23 22:51:39.016",71,"42099879216516662",33000,2500,1000
"2019-06-23 22:51:50.304",7010,"50301979216519289",21000,2500,3000
"2019-06-23 22:51:50.604",2073,"70601979216515725",19500,2500,4000
"2019-06-23 22:52:58.122",3060,"52187979216514089",10000,2500,2000
"2019-06-23 22:53:04.39",1717,"39348979216517413",44700,5000,3000
"2019-06-23 22:53:50.913",2855,"51903089216512847",31800,2500,3000
"2019-06-23 22:54:19.331",1216,"33395089216517759",18900,2500,3000
"2019-06-23 22:55:16.158",11224,"06161189216510317",32500,5000,3000
"2019-06-23 22:55:20.019",4631,"22002189216514741",17900,2500,4000
"2019-06-23 22:55:30.728",4045,"03703189216516024",19500,2500,4000
"2019-06-23 22:59:10.667",12008,"07605389216518567",8500,2500,2000
"2019-06-23 23:01:31.269",343,"17219489216510905",11900,2500,3000
"2019-06-23 23:02:54.612",1152,"51647589216518145",23360,4500,4000
"2019-06-23 23:06:42.331",6414,"23320889216510749",14500,2500,2000
"2019-06-23 23:09:02.485",3818,"78424989216512546",1500,2500,4000
"2019-06-23 23:09:20.513",5904,"41506989216513823",17000,2500,4000
"2019-06-23 23:10:53.378",9873,"97335099216518380",16500,2500,4000
"2019-06-23 23:12:11.882",7528,"38813199216512272",16500,2500,2000
"2019-06-23 23:12:12.005",3356,"80023199216515988",44700,2500,2000
"2019-06-23 23:12:32.944",9618,"64925199216514782",16800,2500,3000
"2019-06-23 23:13:20.091",9994,"29000299216517433",25000,2500,3000
"2019-06-23 23:13:22.195",4187,"69120299216515113",16500,2500,3000
"2019-06-23 23:15:34.633",1430,"63643399216519815",34500,2500,1000
"2019-06-23 23:17:09.409",949,"31492499216512772",6900,2500,4000
"2019-06-23 23:18:51.295",5160,"89213599216513425",46400,2500,2000
"2019-06-23 23:19:05.847",3332,"05854599216519729",19900,2500,3000
"2019-06-23 23:19:38.18",3689,"38187599216513294",74100,7500,2000
"2019-06-23 23:20:03.381",2327,"48330699216511794",22000,2500,3000
"2019-06-23 23:21:01.223",7513,"42216699216516045",18900,2500,4000
"2019-06-23 23:21:59.573",8169,"47591799216519989",14000,2500,4000
"2019-06-23 23:22:51.493",4294,"79417799216510095",43500,2500,4000
"2019-06-23 23:23:06.73",10689,"13768799216518125",62700,2500,3000
"2019-06-23 23:24:00.687",10681,"09604899216518689",15500,2500,4000
"2019-06-23 23:25:03.992",4688,"49930999216516642",22000,2500,2000
"2019-06-23 23:26:33.322",5078,"72339999216510750",24000,2500,3000
"2019-06-23 23:29:59.318",2228,"91399100316516002",43600,2000,4000
"2019-06-23 23:30:05.241",8650,"44250200316512589",2500,2500,4000
"2019-06-23 23:30:51.941",5641,"64915200316518711",40000,2500,3000
"2019-06-23 23:31:44.765",1919,"96740300316512169",7200,2500,3000
"2019-06-23 23:33:08.41",11090,"11488300316516177",20000,5000,1000
"2019-06-23 23:40:11.319",7684,"12311800316516427",23000,2500,4000
"2019-06-23 23:40:11.944",11205,"54911800316511438",23800,2000,4000
"2019-06-23 23:40:40.688",11317,"39604800316515115",27000,2500,3000
"2019-06-23 23:40:50.364",544,"67305800316517179",25300,2500,3000
"2019-06-23 23:42:30.351",5142,"25305900316510944",15500,2500,4000
"2019-06-23 23:42:46.038",1852,"93066900316515560",16000,2500,4000
"2019-06-23 23:42:53.916",3943,"71937900316511712",10000,2500,4000
"2019-06-23 23:43:37.021",476,"22071010316517328",28500,5000,2000
"2019-06-23 23:43:44.508",2714,"90542010316513907",14500,2500,4000
"2019-06-23 23:44:47.44",5646,"14478010316519489",8500,2500,1000
"2019-06-23 23:45:14.492",11550,"39441110316513117",62700,0,3000
"2019-06-23 23:45:30.591",1047,"29503110316518625",6500,2500,3000
"2019-06-23 23:45:51.896",1094,"89815110316512556",6500,2500,3000
"2019-06-23 23:45:53.228",7254,"92235110316512864",3500,2500,4000
"2019-06-23 23:46:19.701",7377,"40797110316512496",13800,2500,4000
"2019-06-23 23:46:53.47",7563,"37431210316515051",17000,2500,3000
"2019-06-23 23:47:43.058",2867,"06036210316514705",15000,2500,4000
"2019-06-23 23:48:18.841",4126,"34889210316518272",18400,2500,4000
"2019-06-23 23:49:09.942",285,"54994310316514971",18700,2500,3000
"2019-06-23 23:49:49.007",5532,"90098310316518900",33400,2500,3000
"2019-06-23 23:49:55.506",3235,"90559310316516036",16900,2500,2000
"2019-06-23 23:52:03.203",8711,"40232510316510802",1500,2500,4000
"2019-06-23 23:52:03.563",1674,"56532510316511910",19300,2500,0
"2019-06-23 23:52:44.907",1873,"01946510316510339",22710,2000,2000
"2019-06-23 23:52:46.725",3766,"82766510316511707",26900,2500,4000
"2019-06-23 23:54:17.859",10678,"06875610316513173",13000,2500,4000
"2019-06-23 23:55:27.22",602,"32272710316518237",16000,2500,4000
"2019-06-23 23:55:41.835",1761,"63814710316517515",18000,2500,3000
"2019-06-23 23:55:49.066",4511,"76094710316512722",69900,2500,4000
"2019-06-23 23:56:06.384",8914,"58366710316518941",9200,2500,3000
"2019-06-23 23:57:04.255",4624,"65242810316519430",22100,2500,2000
"2019-06-23 23:57:11.722",3918,"52713810316511861",19500,2500,3000
"2019-06-23 23:57:55.39",5578,"19357810316514444",18500,2500,4000
"2019-06-23 23:58:19.904",2183,"60999810316512968",11800,2500,1000
"2019-06-23 23:58:23.565",6941,"66530910316514486",8500,2500,4000
"2019-06-23 23:58:30.204",428,"50201910316514424",19800,2500,4000
"2019-06-23 23:58:30.518",3614,"91501910316512342",16600,2500,4000
"2019-06-23 23:58:38.067",9381,"86081910316515615",6500,2500,4000
"2019-06-23 23:58:45.379",3409,"08352910316515424",11100,5000,4000
"2019-06-23 23:59:23.437",10138,"04436910316510576",8500,2500,4000
"2019-06-24 01:09:31.069",2467,"07017160316511398",19000,2500,0
"2019-06-24 02:12:58.764",9196,"56787990316516482",22710,2000,0
"2019-06-24 06:44:39.504",6135,"71597262316513003",19000,2500,0
"2019-06-24 10:48:48.087",11675,"09082904316511443",17900,2000,0
"2019-06-24 13:06:38.617",4581,"12689194316517101",64800,2500,0
"2019-06-24 13:27:46.577",791,"08566405316519902",130100,7500,0
"2019-06-24 13:59:17.179",4034,"28175325316514324",16500,2500,0
"2019-06-24 15:02:02.938",2835,"93922165316510919",19500,2000,0
"2019-06-24 18:03:23.63",1763,"23630076316514369",78300,5000,0
"2019-06-24 18:47:05.354",5646,"65352696316516191",19500,2500,0
"2019-06-24 21:14:30.4",9959,"20407487316517216",55000,2500,0
"2019-06-24 21:30:02.445",7445,"84420497316516243",96400,2500,0
"2019-06-24 23:42:55.752",10462,"55757378316517470",13000,2500,0
"2019-06-24 23:44:06.125",7778,"82164478316518238",32600,2500,0
"2019-06-25 01:36:22.34",1727,"34328149316515887",36000,2500,0
"2019-06-25 01:46:39.329",4378,"13399749316510224",64000,2500,0
"2019-06-25 08:22:06.146",2509,"05162581416519854",14200,2500,0
"2019-06-25 09:18:22.973",4740,"67920912416510565",18500,2500,0
"2019-06-25 09:33:02.456",1592,"75428722416512213",229000,0,0
"2019-06-25 14:41:17.161",4212,"46177214416516807",21000,5000,0
"2019-06-25 15:31:13.655",1558,"36637244416516210",53400,5000,0
"2019-06-25 17:42:54.949",1263,"25947125416511000",32000,2500,0
"2019-06-25 21:02:56.109",5720,"01167146416512161",16900,2500,0
"2019-06-25 21:46:01.822",2704,"62816766416510368",8460,2000,0
"2019-06-25 22:13:14.586",2157,"19549386416512940",36500,2500,0
"2019-06-25 22:39:55.413",3693,"13459996416515389",54700,2500,0
"2019-06-25 22:49:39.9",9741,"20997507416518944",32500,2000,0
"2019-06-25 22:52:09.635",7450,"83692707416511143",21000,2500,0
"2019-06-26 00:01:55.193",410,"49151947416516654",16300,2500,0
"2019-06-26 00:44:53.598",4563,"10639477416514941",21800,2500,0
"2019-06-26 02:11:51.869",2600,"27811728416516444",24000,2500,0
"2019-06-26 02:14:41.368",8026,"27318828416511533",17400,2500,0
"2019-06-26 02:45:40.229",11131,"23204748416513369",6500,2500,0
"2019-06-26 08:19:56.006",4332,"90069740516518099",13000,2500,0
"2019-06-26 14:12:25.318",8863,"12354952516518462",5000,2500,0
"2019-06-26 14:22:31.025",826,"62015562516519332",19800,2500,0
"2019-06-26 17:59:58.293",4112,"59289593516512572",23800,2500,0
"2019-06-26 21:02:58.736",3252,"04787505516514833",53500,0,0
"2019-06-26 21:23:31.753",932,"07711815516515164",8900,2500,0
"2019-06-26 22:50:12.273",4045,"67221075516518780",18000,2500,0
"2019-06-26 23:04:00.753",4292,"65704875516513315",56800,0,0
"2019-06-26 23:09:46.309",4292,"21368185516519115",59000,0,0
"2019-06-27 06:35:25.117",4243,"12152948516518919",79500,0,0
"2019-06-27 09:32:40.691",5227,"49606559516512585",34000,2500,0
"2019-06-27 11:52:55.255",2368,"65257930616517723",60100,0,0
"2019-06-27 12:11:06.309",5776,"42366050616517238",41600,5000,0
"2019-06-27 15:38:48.41",480,"62482571616517052",13000,2500,0
"2019-06-27 16:42:05.905",12045,"90952312616511550",9800,3000,0
"2019-06-27 17:44:17.821",10117,"32875052616514146",17800,2500,0
"2019-06-27 18:59:05.332",6358,"33354592616510249",37500,2500,0
"2019-06-27 19:11:21.832",7103,"63818203616511865",17100,5000,0
"2019-06-27 21:35:00.556",3924,"38500983616515242",23000,2500,0
"2019-06-28 01:20:42.055",9890,"07024425616514454",18900,2000,0
"2019-06-28 10:51:56.611",5801,"41661768616511641",27200,2500,0
"2019-06-28 11:57:21.814",2957,"81814609616512801",21600,2500,0
"2019-06-28 12:35:29.594",152,"79592929616517012",26100,2500,0
"2019-06-28 13:31:27.888",1383,"98878269616515013",29500,2500,0
"2019-06-28 15:49:42.461",5609,"86428540716515584",18800,2500,0
"2019-06-28 16:07:47.74",2126,"14776650716511038",67700,5000,0
"2019-06-28 20:29:22.642",4877,"64626312716510233",36500,2500,0
"2019-06-28 20:31:33.374",8874,"77339412716518329",24000,2500,0
"2019-06-28 20:37:18.765",186,"76783812716514619",24000,2500,0
"2019-06-28 21:37:14.004",8136,"50043452716515935",28300,2500,0
"2019-06-28 21:39:03.618",9950,"91634552716512284",15000,2500,0
"2019-06-28 21:51:09.182",636,"28196262716517028",18200,5000,0
"2019-06-28 23:15:16.359",5613,"26361313716518652",57800,5000,0
"2019-06-28 23:43:47.419",1216,"22472033716517838",18900,2500,0
"2019-06-29 00:30:17.781",3838,"48771853716515399",17900,0,0
"2019-06-29 00:42:26.631",8708,"53664563716516657",53900,5000,0
"2019-06-29 01:34:04.914",3336,"71944693716512922",69600,0,0
"2019-06-29 03:15:21.313",661,"61312754716511060",58100,0,0
"2019-06-29 03:37:30.962",6905,"76905074716512690",104500,0,0
"2019-06-29 09:58:17.959",3563,"06979896716513689",23000,2500,0
"2019-06-29 12:08:40.835",7347,"73802777716514625",31800,2500,0
"2019-06-29 13:15:42.75",10448,"25724718716518686",62100,2500,0
"2019-06-29 14:34:51.834",11771,"63819468716511947",33500,5000,0
"2019-06-29 17:53:03.102",8009,"40138389716514344",42000,2500,0
"2019-06-29 22:33:32.773",4183,"77721251816513591",37400,2500,0
"2019-06-29 23:07:25.673",7347,"67654271816519666",36000,2500,0
"2019-06-30 03:50:09.083",6704,"78090243816515255",23400,2500,0
"2019-06-30 11:38:53.329",2509,"23333326816514490",39500,5000,0
"2019-06-30 13:14:41.999",3976,"00028086816513138",28900,2500,0
"2019-06-30 13:16:21.007",2803,"80018186816512595",20000,2500,0
"2019-06-30 15:36:42.739",4034,"24720667816514635",33000,2500,0
"2019-06-30 16:41:57.321",4686,"22371508816517691",27000,2500,0
"2019-06-30 17:24:25.488",6905,"98456038816512749",93700,0,0
"2019-06-30 17:36:36.979",8257,"08969738816512869",15900,2500,0
"2019-06-30 18:59:23.201",3646,"30236788816511952",11000,2500,0
"2019-06-30 19:04:45.849",3646,"05858098816513213",29900,2500,0
"2019-06-30 19:16:21.12",932,"52118798816519274",19500,2500,0
"2019-06-30 19:54:21.192",2570,"59116029816515597",96600,5000,0
"2019-06-30 22:09:06.463",766,"46464100916517297",28800,2500,0
"2019-06-30 22:18:22.849",4585,"05820700916519049",31200,2500,0
"2019-06-30 22:25:33.203",4499,"40233110916514379",49400,2000,0
"2019-06-30 22:31:54.645",8094,"64641510916518447",8900,2500,0
"2019-06-30 22:58:59.433",6847,"63493130916517676",37200,5000,0
"2019-06-30 23:04:07.82",768,"72874430916518403",31800,2500,0
